Project ID,Transaction ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,QLICI Amount,City,Standard_City,State,Standard_State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract QLICI
UT0036,12690,49035113305,Metropolitan,2011,Capital Impact Partners,"$1,670,261.00 ",West Valley City,West Valley City,UT,Utah,84119,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
UT0037,12691,49035111500,Metropolitan,2011,Zions Community Investment Corp.,"$134,500.00 ",Salt Lake City,Salt Lake City,UT,Utah,84115,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0038,12692,49035114500,Metropolitan,2012,Chase New Markets Corporation,"$9,060,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84104,Business Financing,NRE,NO,NO
UT0039,12693,49035114000,Metropolitan,2004,"Community Revitalization Fund, Inc.","$2,662,119.00 ",SALT LAKE CITY,Salt Lake City,UT,Utah,84111,Business Financing,NRE,NO,NO
UT0040,12694,49035114000,Metropolitan,2005,National Trust Community Investment Corporation,"$2,929,328.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Real Estate–Rehabilitation–Commercial,RE,NO,NO
UT0041,12695,49035114000,Metropolitan,2012,Community Development Finance Alliance,"$12,545,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Real Estate–Rehabilitation–Commercial,RE,NO,NO
UT0042,12696,49035114000,Metropolitan,2013,"HEDC New Markets, Inc","$5,441,600.00 ",Salt Lake City,Salt Lake City,UT,Utah,84101,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
UT0042,12697,49035114000,Metropolitan,2013,"HEDC New Markets, Inc","$2,198,400.00 ",Salt Lake City,Salt Lake City,UT,Utah,84101,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
UT0043,12698,49035114700,Metropolitan,2014,Community Development Finance Alliance,"$6,724,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84116,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0043,12699,49035114700,Metropolitan,2014,Community Development Finance Alliance,"$3,026,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84116,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0044,12700,49021110400,Non-Metropolitan,2014,Community Development Finance Alliance,"$10,149,500.00 ",Cedar City,Cedar City,UT,Utah,84720,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0044,12701,49021110400,Non-Metropolitan,2014,Community Development Finance Alliance,"$4,475,500.00 ",Cedar City,Cedar City,UT,Utah,84720,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0045,12702,49035111400,Metropolitan,2014,Community Development Finance Alliance,"$2,030,533.00 ",South Salt Lake,Salt Lake City,UT,Utah,84115,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0045,12703,49035111400,Metropolitan,2014,Community Development Finance Alliance,"$894,467.00 ",South Salt Lake,Salt Lake City,UT,Utah,84115,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0046,12704,49035102100,Metropolitan,2014,Community Development Finance Alliance,"$6,665,500.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0046,12705,49035102100,Metropolitan,2014,Community Development Finance Alliance,"$3,084,500.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0047,12706,49035113305,Metropolitan,2015,"Enhanced Community Development, LLC","$1,300,000.00 ",West Valley City,West Valley City,UT,Utah,84119,Business Financing,NRE,NO,NO
UT0048,12707,49035102900,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$4,000,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84115,Business Financing,NRE,NO,NO
UT0048,12708,49035102900,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$2,500,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84115,Business Financing,NRE,NO,NO
UT0049,12709,49057201100,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$4,000,000.00 ",Ogden,Ogden,UT,Utah,84401,Business Financing,NRE,NO,NO
UT0050,12710,49035111500,Metropolitan,2015,"Stonehenge Community Development, LLC","$1,000,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84115,Business Financing,NRE,NO,NO
UT0051,12711,49037978200,Non-Metropolitan,2015,"Stonehenge Community Development, LLC","$565,000.00 ",Blue,Bluff,UT,Utah,84512,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0053,12712,49035114000,Metropolitan,2015,"Stonehenge Community Development, LLC","$2,901,666.00 ",Salt Lake City,Salt Lake City,UT,Utah,84101,Business Financing,NRE,NO,NO
UT0054,12713,49035114000,Metropolitan,2015,"Stonehenge Community Development, LLC","$750,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Business Financing,NRE,NO,NO
UT0055,12714,49035111600,Metropolitan,2015,"Stonehenge Community Development, LLC","$1,450,000.00 ",Salt Lake City,West Valley City,UT,Utah,84119,Business Financing,NRE,NO,NO
UT0056,12717,49035101400,Metropolitan,2015,"Enhanced Community Development, LLC","$1,300,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84108,Business Financing,NRE,YES,NO
UT0056,12715,49035101400,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$667,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84108,Business Financing,NRE,YES,NO
UT0056,12716,49035101400,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$1,500,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84108,Business Financing,NRE,YES,NO
UT0057,12718,49035113512,Metropolitan,2015,"Enhanced Community Development, LLC","$4,000,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84123,Business Financing,NRE,NO,NO
UT0058,12720,49039972300,Non-Metropolitan,2015,Key Community Development New Markets LLC,"$3,000,000.00 ",Gunnison,Gunnison,UT,Utah,84634,Business Financing,RE,YES,NO
UT0058,12719,49039972300,Non-Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$4,000,000.00 ",Gunnison,Gunnison,UT,Utah,84634,Business Financing,NRE,YES,NO
UT0059,12721,49035101800,Metropolitan,2015,"Stonehenge Community Development, LLC","$2,500,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84102,Business Financing,NRE,NO,NO
UT0060,12722,49035102000,Metropolitan,2015,"Enhanced Community Development, LLC","$800,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Business Financing,NRE,NO,NO
UT0061,12723,49035111905,Metropolitan,2015,"Stonehenge Community Development, LLC","$2,000,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84107,Business Financing,NRE,NO,NO
UT0062,12724,49035112403,Metropolitan,2015,"Stonehenge Community Development, LLC","$1,500,000.00 ",Sandy,Sandy,UT,Utah,84070,Business Financing,NRE,NO,NO
UT0063,12725,49057201900,Metropolitan,2015,"Stonehenge Community Development, LLC","$4,000,000.00 ",Ogden,Ogden,UT,Utah,84405,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
UT0066,12726,49035112403,Metropolitan,2016,"Enhanced Community Development, LLC","$1,500,000.00 ",Midvale,Midvale,UT,Utah,84047,Business Financing,NRE,NO,NO
UT0067,12727,49035113305,Metropolitan,2016,"Enhanced Community Development, LLC","$1,500,000.00 ",Salt Lake City,West Valley City,UT,Utah,84119,Business Financing,NRE,NO,NO
UT0068,12728,49035114000,Metropolitan,2016,"Enhanced Community Development, LLC","$2,750,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84101,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0069,12729,49035110401,Metropolitan,2016,"Enhanced Community Development, LLC","$1,650,000.00 ",Salt Lake City,Salt Lake City,UT,Utah,84124,Business Financing,NRE,NO,NO
UT0070,12730,49037978200,Non-Metropolitan,2016,"Stonehenge Community Development, LLC","$1,500,000.00 ",Blanding,Blanding,UT,Utah,84511,Business Financing,NRE,NO,NO
UT0071,12731,49039972300,Non-Metropolitan,2016,Key Community Development New Markets LLC,"$525,300.00 ",Gunnison,Gunnison,UT,Utah,84634,Business Financing,RE,NO,NO
UT0071,12732,49039972300,Non-Metropolitan,2016,Key Community Development New Markets LLC,"$3,000,000.00 ",Gunnison,Gunnison,UT,Utah,84634,Business Financing,RE,NO,NO
UT0071,12733,49039972300,Non-Metropolitan,2016,Key Community Development New Markets LLC,"$1,653,000.00 ",Gunnison,Gunnison,UT,Utah,84634,Business Financing,RE,NO,NO
UT0072,12734,49035102300,Metropolitan,2017,Community Development Finance Alliance,"$7,647,900.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0072,12735,49035102300,Metropolitan,2017,Community Development Finance Alliance,"$3,564,600.00 ",Salt Lake City,Salt Lake City,UT,Utah,84111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
UT0073,12736,49049001108,Metropolitan,2017,"Enhanced Community Development, LLC","$750,000.00 ",Orem,Orem,UT,Utah,84058,Business Financing,NRE,NO,NO
UT0074,12737,49057201100,Metropolitan,2017,"Enhanced Community Development, LLC","$1,500,000.00 ",Ogden,Ogden,UT,Utah,84093,Business Financing,NRE,NO,NO
UT0075,12738,49035111600,Metropolitan,2017,"Enhanced Community Development, LLC","$1,500,000.00 ",South Salt Lake City,Salt Lake City,UT,Utah,84115,Business Financing,NRE,NO,NO
UT0076,12739,49021110500,Non-Metropolitan,2017,"Stonehenge Community Development, LLC","$3,825,000.00 ",Cedar City,Cedar City,UT,Utah,84720,Business Financing,NRE,NO,NO
VA0001,12740,51510200303,Metropolitan,2004,"Community Revitalization Fund, Inc.","$3,488,001.00 ",ALEXANDRIA,Alexandria,VA,Virginia,22304,Business Financing,NRE,NO,NO
VA0002,12741,51059421500,Metropolitan,2005,"National New Markets Tax Credit Fund, Inc","$6,000,000.00 ",Alexandria,Alexandria,VA,Virginia,22306,Business Financing,RE,NO,NO
VA0004,12743,51013103402,Metropolitan,2009,Merrill Lynch Community Development Company,"$3,200,000.00 ",Arlington,Arlington,VA,Virginia,22202,Business Financing,CDE,YES,NO
VA0004,12744,51013103402,Metropolitan,2009,Merrill Lynch Community Development Company,"$4,200,000.00 ",Arlington,Arlington,VA,Virginia,22202,Business Financing,CDE,YES,NO
VA0004,12745,51013103402,Metropolitan,2009,Merrill Lynch Community Development Company,"$2,600,000.00 ",Arlington,Arlington,VA,Virginia,22202,Business Financing,CDE,YES,NO
VA0004,12742,51013103402,Metropolitan,2007,Chase Community Development Corporation,"$5,250,000.00 ",Arlington,Arlington,VA,Virginia,22202,Other Financing Purpose,CDE,YES,NO
VA0005,12746,51530930600,Non-Metropolitan,2010,"HFHI-SA NMTC I, LLC","$681,594.00 ",Buena Vista City,Buena Vista,VA,Virginia,24416,Real Estate – Construction–Housing-Single Family,RE,NO,NO
VA0006,12747,51590000500,Metropolitan,2007,Merrill Lynch Community Development Company,"$872,780.00 ",Danville,Danville,VA,Virginia,24541,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0006,12748,51590000500,Metropolitan,2007,Merrill Lynch Community Development Company,"$154,020.00 ",Danville,Danville,VA,Virginia,24541,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0007,12749,54059957300,Non-Metropolitan,2007,Boston Community Capital Inc.,"$42,000,000.00 ",Elkview,Elkview,WV,West Virginia,25071,Business Financing,NRE,NO,NO
VA0008,12750,51063920101,Non-Metropolitan,2010,"Virginia Community Capital, Inc.","$2,182,230.00 ",Floyd,Floyd,VA,Virginia,24091,Business Financing,NRE,NO,NO
VA0008,12751,51063920101,Non-Metropolitan,2010,"Virginia Community Capital, Inc.","$630,770.00 ",Floyd,Floyd,VA,Virginia,24091,Business Financing,NRE,NO,NO
VA0009,12752,51650010502,Metropolitan,2007,"CDF Development, LLC","$3,979,950.00 ",Hampton,Hampton,VA,Virginia,23666,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0009,12753,51650010502,Metropolitan,2007,"CDF Development, LLC","$9,020,050.00 ",Hampton,Hampton,VA,Virginia,23666,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0010,12754,51650010309,Metropolitan,2010,"KHC New Markets CDE, LLC","$16,580,230.00 ",Hampton,Newport News,VA,Virginia,23605,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0010,12755,51650010309,Metropolitan,2005,"Paramount Community Development Fund, LLC","$11,437,409.00 ",Hampton,Newport News,VA,Virginia,23605,Real Estate–Rehabilitation–Commercial,RE,YES,NO
VA0013,12756,51680000500,Metropolitan,2005,"Consortium America, LLC","$2,935,000.00 ",Lynchburg,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0013,12757,51680000500,Metropolitan,2005,"Consortium America, LLC","$721,000.00 ",Lynchburg,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0013,12758,51680000500,Metropolitan,2005,"Consortium America, LLC","$3,302,287.00 ",Lynchburg,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0013,12759,51680000500,Metropolitan,2005,"Consortium America, LLC","$815,000.00 ",Lynchburg,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0014,12760,51680001100,Metropolitan,2005,"Wachovia Community Development Enterprises, LLC","$4,792,290.00 ",LYNCHBURG,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0014,12761,51680001100,Metropolitan,2005,"Wachovia Community Development Enterprises, LLC","$1,268,088.00 ",LYNCHBURG,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0017,12762,51680000600,Metropolitan,2008,Local Initiatives Support Corporation,"$4,561,973.00 ",Lynchburg,Lynchburg,VA,Virginia,24504,Real Estate–Rehabilitation–Commercial,RE,NO,NO
VA0018,12763,51700030900,Metropolitan,2006,"Charter Facilities Funding, LLC","$14,965,000.00 ",Newport News,Newport News,VA,Virginia,23605,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
VA0019,12764,51710004200,Metropolitan,2005,Norfolk Redevelopment and Housing Authority,"$6,769,400.00 ",Norfolk,Norfolk,VA,Virginia,23510,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0019,12765,51710004200,Metropolitan,2004,"Hampton Roads Ventures, LLC","$6,769,400.00 ",Norfolk,Norfolk,VA,Virginia,23510,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
VA0021,12766,51710004700,Metropolitan,2007,"City First New Markets Fund II, LLC","$5,600,000.00 ",Norfolk,Norfolk,VA,Virginia,23504,Business Financing,NRE,NO,NO
VA0021,12767,51710004700,Metropolitan,2007,"City First New Markets Fund II, LLC","$1,120,000.00 ",Norfolk,Norfolk,VA,Virginia,23504,Business Financing,NRE,NO,NO
VA0022,12768,51710004400,Metropolitan,2009,"Paramount Community Development Fund, LLC","$3,645,000.00 ",Norfolk,Norfolk,VA,Virginia,23504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0022,12769,51710004400,Metropolitan,2009,"Paramount Community Development Fund, LLC","$1,215,000.00 ",Norfolk,Norfolk,VA,Virginia,23504,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0023,12770,51710004900,Metropolitan,2008,"Hampton Roads Ventures, LLC","$11,640,000.00 ",Norfolk,Norfolk,VA,Virginia,23510,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0024,12771,51710004002,Metropolitan,2008,"SunTrust Community Development Enterprises, LLC","$5,000,000.00 ",Norfolk,Norfolk,VA,Virginia,23510,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0024,12772,51710004002,Metropolitan,2008,"SunTrust Community Development Enterprises, LLC","$15,000,000.00 ",Norfolk,Norfolk,VA,Virginia,23510,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0025,12773,51710002600,Metropolitan,2009,"USBCDE, LLC","$6,682,500.00 ",Norfolk,Norfolk,VA,Virginia,23508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0025,12774,51710002600,Metropolitan,2008,"Urban Research Park CDE, LLC","$9,800,000.00 ",Norfolk,Norfolk,VA,Virginia,23508,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0026,12775,51710002600,Metropolitan,2006,"Hampton Roads Ventures, LLC","$13,300,000.00 ",NORFOLK,Norfolk,VA,Virginia,23529,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0027,12776,51710980300,Metropolitan,2006,"SunTrust Community Development Enterprises, LLC","$10,200,000.00 ",Norfolk,Norfolk,VA,Virginia,23502,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0028,12777,51710006604,Metropolitan,2005,Norfolk Redevelopment and Housing Authority,"$3,484,999.00 ",Norfolk,Norfolk,VA,Virginia,23518,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0028,12778,51710006604,Metropolitan,2005,"Hampton Roads Ventures, LLC","$3,485,000.00 ",Norfolk,Norfolk,VA,Virginia,23518,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
VA0029,12779,51740213101,Metropolitan,2006,Southside Development Enterprises LLC,"$7,000,000.00 ",PORTSMOUTH,Portsmouth,VA,Virginia,23703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0029,12780,51740213101,Metropolitan,2006,Southside Development Enterprises LLC,"$2,098,077.00 ",PORTSMOUTH,Portsmouth,VA,Virginia,23703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0029,12781,51740213101,Metropolitan,2006,Southside Development Enterprises LLC,"$3,026,923.00 ",PORTSMOUTH,Portsmouth,VA,Virginia,23703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0030,12782,51740213101,Metropolitan,2007,Southside Development Enterprises LLC,"$4,400,000.00 ",PORTSMOUTH,Portsmouth,VA,Virginia,23703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0031,12783,51760061000,Metropolitan,2006,"Wachovia Community Development Enterprises, LLC","$7,500,000.00 ",Richmond,Richmond,VA,Virginia,23224,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0031,12784,51760061000,Metropolitan,2006,"Wachovia Community Development Enterprises, LLC","$1,800,000.00 ",Richmond,Richmond,VA,Virginia,23224,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
VA0032,12786,51760030200,Metropolitan,2006,"National Cities Fund, L.L.C.","$23,655,000.00 ",Richmond,Richmond,VA,Virginia,23219,Real Estate–Rehabilitation–Commercial,RE,YES,NO
VA0032,12787,51760030200,Metropolitan,2006,"Hampton Roads Ventures, LLC","$3,999,290.00 ",RICHMOND,Richmond,VA,Virginia,23219,Real Estate–Rehabilitation–Commercial,RE,YES,NO
VA0032,12785,51760030200,Metropolitan,2006,123 New Market Investors LLC,"$12,350,000.00 ",Richmond,Richmond,VA,Virginia,23219,Real Estate–Rehabilitation–Commercial,RE,YES,NO
VA0035,12788,51760060200,Metropolitan,2009,"Florida Community Loan Fund, Inc.","$760,000.00 ",Richmond,Richmond,VA,Virginia,23224,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0035,12789,51760060200,Metropolitan,2009,"Florida Community Loan Fund, Inc.","$190,000.00 ",Richmond,Richmond,VA,Virginia,23224,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0035,12790,51760060200,Metropolitan,2008,"Wachovia Community Development Enterprises, LLC","$2,315,000.00 ",Richmond,Richmond,VA,Virginia,23224,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
VA0035,12791,51760060200,Metropolitan,2008,"Wachovia Community Development Enterprises, LLC","$578,750.00 ",Richmond,Richmond,VA,Virginia,23224,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
